124,10.4,,,,,11.1,,,11.4,,,,,10.3,,,10,,9.08,8.04,6.98,,6.77,7.63,,,,,,7.04,7.95,,
125,8.29,,,,,12.2,,,,11.7,11,10.9,10.8,,9.06,9.04,,7.14,,,8.71,7.41,7.92,8.09,7.76,8.03,7.41,7,8.92,,,10.1,9.72
126,12,,,11.4,,,12.8,,13.5,,,,,8.72,,,6.18,,6.65,6.12,6.26,,5.71,6.11,,,,,,,7.36,,
127,9.79,,,,,10.1,,,9.28,,7.63,7.04,6.81,7.19,5.69,5.28,5.84,5.82,4.66,5.02,,,,,1.85,1.93,,,3.82,4.76,6.13,6.58,5.19
128,7.13,5.88,,,,10.5,,,7.44,6.82,6.03,5.78,6.29,6.47,5.9,5.64,5.11,4.56,,5.03,4.85,4.18,4.27,,2.48,2.51,2.68,3.02,1.73,,3.02,2.77,2.57
129,5.98,,,,,4.8,,8.09,,,2.28,,3.12,,,3.29,,3.09,,,,,,,7.02,6.31,,,6.63,7.01,,7.34,7.24
130,12.1,11.5,11.6,12.7,13.5,13,13,12,12.1,11.8,,,,8.87,8.3,,6.72,,6.93,6.28,6.59,7.26,5.3,,,,7.2,6.33,,7.75,9,,
131,10.1,,,,11.3,11.1,,10.9,10.8,9.61,8.03,8.3,9.03,8.46,7.26,6.26,6.47,6.7,6.73,6.48,6.81,5.32,4.57,4.99,3.97,4.26,,,5.83,,8.81,9.17,8.84
132,8.24,,,,,7.21,,,8.54,,9.38,9.89,11.1,,9.31,9.36,,9.85,,,,,,6.43,4.93,2.8,,,7.72,5.59,,7.56,8.33
133,4.44,,,,,8.13,,,6.83,6.77,6.16,5.8,4.82,7.43,6.77,7.16,7.91,8.34,7.87,8.52,7.52,5.86,,,5.52,6.26,5.66,5.22,5.03,6.38,,8.17,
134,8.92,8.5,8.15,8.09,,8.39,8.06,,,7.74,6.49,4.58,7.75,8.02,7.58,5.31,7.8,7.85,4.03,6.42,8.17,3.59,6.82,4.57,3.59,5.28,8.75,8.05,9.3,8.66,10.9,8.89,8.1
